"./data/tempData/16832.c 7,5,143 25,5,143 143,6,55 241,5,143 16,5,143 143,6,15 7,5,5 55,17,143 593,161,55 593,162,143 143,7,15 593,162,143 593,161,15 16,17,143 593,161,16 593,162,143 241,17,143 16,17,143 560,161,16 560,162,143 241,459,560 143,460,560 143,2172,16 143,7,25 143,7,55 15,17,143 3383,162,143 3383,161,55 143,165,15 55,166,15 55,163,143 143,460,3383 25,459,3383 25,3097,143 25,17,143 14,7,585 25,862,14 143,861,14 143,500,585 25,17,143 16,17,143 143,7,241 1444,161,25 1444,162,143 25,166,16 143,165,16 143,164,143 16,163,143 143,164,143 143,165,241 143,7,55 1344,162,143 1344,161,55 143,168,1344 241,169,1344 241,243,143 143,7,25 14,7,585 143,873,14 25,872,14 25,886,585 55,17,143 1344,161,55 1344,162,143 14,3130,1344 585,3705,1344 585,60434,55 14,23683,1444 585,12497,1444 585,51491,25 143,41258,143 55,48635,143 55,41256,25 7,62,25 143,61,25 143,60,143 25,59,143 143,60,143 143,61,55 143,61,241 55,62,241 55,59,143 241,62,16 143,61,16 143,60,143 16,59,143 143,60,143 143,61,15 143,61,7 15,62,7 15,59,5 7,63,593 5,64,593 5,1573,55 55,169,593 143,168,593 143,241,143 143,168,593 15,169,593 15,170,16 16,2955,241 143,2958,241 143,2953,143 16,6267,143 143,6266,143 143,6912,25 15,23680,25 143,78159,25 143,23678,143 21,2,6 21,78,7 6,79,7 6,80,143"
"./data/tempData/3586.c 7,5,5 5,6,15 5,6,22 16,5,5 214,5,5 5,6,9 5,7,9 10,8,27 10,9,5 27,10,5 27,11,9 5,7,214 5,15,12 214,16,12 5,7,16 16,17,5 193,162,5 193,161,16 5,1388,12 16,1389,12 16,969,16 12,1571,16 12,1572,5 5,7,7 5,15,12 7,16,12 7,17,5 9,17,5 7,95,9 5,96,9 5,97,5 7,17,5 15,17,5 5,7,7 15,21,5 5,20,5 5,25,7 10,8,27 10,55,15 27,42,15 27,41,5 7,98,7 12,99,7 12,100,5 9,101,7 5,102,7 5,103,5 7,53,10 5,52,10 5,104,27 7,17,5 7,16,12 5,15,12 5,7,7 5,7,9 5,97,5 7,151,5 7,95,9 5,7,7 22,17,5 22,16,12 5,15,12 22,17,5 5,7,7 22,151,5 5,97,5 5,96,7 5,7,22 5,7,15 7,17,5 5,25,7 15,22,7 15,21,5 5,7,15 22,17,5 5,25,22 15,22,22 15,21,5 7,2633,5 5,2632,5 5,20453,15 5,7,16 7,17,5 5,25,7 16,22,7 16,21,5 16,17,5 22,17,5 16,22,22 5,25,22 5,20,5 22,2964,20 5,2969,20 16,17,5 7,17,5 16,22,7 5,25,7 5,20,5 5,45703,16 20,56365,16 20,56364,5 16,17,5 22,17,5 16,22,22 5,25,22 5,20,5 22,2964,20 5,2969,20 16,17,5 7,17,5 16,22,7 5,25,7 5,20,5 7,91728,16 5,91729,16 5,91730,5 5,100406,16 20,54057,16 20,54058,5 7,91733,16 5,94802,16 5,91731,5 22,55377,5 5,27280,5 5,26887,16 5,105,22 12,99,22 12,100,5 5,103,5 7,152,5 7,101,22 5,720,5 22,3608,5 22,718,15 5,7,214 214,17,5 5,7,16 7,17,5 5,25,7 16,22,7 16,21,5 214,1693,5 5,1694,5 5,1695,16 214,17,5 5,7,16 7,17,5 5,25,7 16,22,7 16,21,5 7,4113,214 5,4112,214 5,6407,5 214,6408,5 5,4117,5 5,4116,16 5,6409,214 214,4120,214 214,4119,5 7,104399,5 5,104400,5 5,104401,214 5,138,5 12,100,5 12,99,7 5,103,5 9,152,5 9,101,7 5,149,22 7,148,22 7,424,5 214,17,5 214,115,20 5,116,20 71,8,27 71,937,214 27,1161,214 27,1160,5 7,59,5 5,60,5 5,61,15 5,60,5 15,59,5 15,62,22 5,61,16 22,62,16 22,59,5 16,62,214 5,61,214 5,60,5 214,59,5 5,60,5 5,61,9 5,64,10 9,63,10 9,659,27 5,654,5 9,653,5 9,663,214 214,2078,193"
"./data/tempData/50241.c 9,5,5 25,5,143 5,6,59 9,17,5 9,16,12 5,15,12 5,7,59 9,17,5 5,25,9 59,22,9 59,21,5 25,17,143 10,8,19 10,40,5 19,41,5 19,42,59 9,43,25 5,44,25 5,45,143 9,17,5 143,7,25 143,692,199 25,691,199 25,876,113 199,3063,113 25,39379,9 143,39378,9 143,39464,5 9,4259,143 5,4260,143 5,4261,25 20,11365,10 20,11366,19 5,7,9 5,692,20 9,691,20 71,8,588 15,5,493 493,6,7 493,6,16 493,7,15 493,15,12 15,16,12 16,17,493 16,16,12 493,15,12 7,17,493 7,16,12 493,15,12 493,7,7 5,7,9 5,107,20 9,106,20 493,308,5 7,307,5 7,508,9 493,7,7 493,7,15 59,17,5 7,17,493 59,22,7 5,25,7 5,20,493 493,1193,59 15,1192,59 15,1479,5 16,17,493 15,17,493 16,509,15 493,474,15 493,473,493 493,7,15 59,17,5 493,7,7 59,21,493 5,20,493 5,25,7 493,123,59 15,124,59 15,125,5 15,229,493 493,230,493 493,231,15 15,17,493 59,17,5 7,17,493 59,22,7 5,25,7 5,20,493 15,1887,59 493,1695,59 493,1694,5 5,7,59 493,7,7 5,20,493 59,21,493 59,22,7 16,17,493 493,2234,16 7,2798,16 7,2232,493 7,40907,5 493,40908,5 493,40909,59 16,17,493 59,17,5 7,17,493 59,22,7 5,25,7 5,20,493 16,124,59 493,123,59 493,174,5 16,27015,16 493,27022,16 493,27018,493 7,1723,16 493,1720,16 493,451,493 493,40910,15 7,40911,15 7,40912,493 493,601,493 12,31,493 12,30,7 9,689,493 20,321,493 20,320,7 493,3200,493 7,267,493 7,266,15 493,7,15 16,17,493 493,1002,16 15,1016,16 15,1000,493 493,7,16 493,431,12 16,432,12 16,21875,493 493,12196,493 493,13423,16 16,17,493 71,8,27 71,161,16 27,565,16 27,564,493 71,8,588 16,40144,71 12,21155,71 12,21156,27 16,10845,71 493,10844,71 493,14704,588 15,59,493 493,60,493 493,61,7 493,60,493 7,59,493 7,62,16 493,215,493 16,216,493 16,217,15 15,232,16 12,233,16 12,234,493 493,75,7 12,76,7 12,77,493 9,1256,71 20,1257,71 20,1258,588 71,40913,15 588,25075,15 588,25074,493 9,62,25 5,61,25 5,60,143 25,59,5 143,60,5 143,61,59 5,228,9 59,217,9 59,216,5 5,3935,20 12,7907,20 12,14637,10 199,40914,5 113,40915,5 113,40916,9 71,40917,12 588,40918,12 5,2,6 5,78,9 6,79,9 6,80,5"
"./data/tempData/42023.c 272,5,5 5,6,9 5,6,7 22,5,5 15,5,5 5,6,8 14,7,33 5,7,9 14,526,5 33,193,5 33,192,9 5,7,7 5,15,12 7,16,12 5,7,7 9,17,5 5,96,9 7,95,9 7,151,5 7,17,5 14,7,33 5,7,8 14,526,5 33,193,5 33,192,8 5,7,8 5,692,12 8,691,12 49,17,14 49,694,822 14,693,822 5,7,22 5,15,12 22,16,12 22,17,5 5,7,8 22,151,5 5,97,5 5,96,8 5,7,22 33,17,14 5,7,15 22,17,5 5,25,22 15,22,22 15,21,5 33,197,5 14,198,5 14,199,15 22,98,22 12,99,22 12,100,5 5,103,5 8,152,5 8,101,22 5,272,33 22,273,33 22,274,14 22,17,5 22,16,12 5,15,12 5,7,22 8,17,5 5,96,8 22,95,8 22,151,5 22,17,5 272,17,5 22,17,5 446,2921,22 446,2922,5 15,17,5 22,17,5 15,22,22 5,25,22 5,20,5 22,52435,15 5,77029,15 5,52433,5 272,22803,446 5,22804,446 5,12083,22 5,7,272 5,116,446 272,115,446 272,9073,822 446,10198,822 272,17,5 272,18,822 5,19,822 14,7,49 15,17,5 5,7,22 15,21,5 5,20,5 5,25,22 14,295,15 49,698,15 49,293,5 5,18117,113 22,18118,113 5,81395,14 822,8996,14 822,8995,49 5,7,272 22,17,5 22,106,20 5,107,20 446,9112,22 446,9113,5 5,7,15 5,7,22 5,107,20 22,106,20 5,255,5 15,478,5 15,253,22 5,81876,5 20,81598,5 20,81875,15 5,22804,446 272,22803,446 272,51016,22 22,84807,5 113,3931,5 113,3932,272 22,70392,113 20,70390,113 446,84808,272 822,84809,272 822,84810,5 22,84811,5 5,84812,5 5,84813,272 5,138,5 12,100,5 12,99,22 8,101,22 5,102,22 5,103,5 22,523,272 5,989,272 5,521,5 272,17,5 272,115,446 5,116,446 5,11422,822 446,11423,822 14,7,49 5,7,272 15,17,5 22,17,5 22,106,20 5,107,20 15,253,22 5,254,22 5,255,5 5,7381,15 272,7382,15 272,7383,5 446,5286,5 446,13025,272 822,48806,446 822,69150,5 14,80597,822 49,80596,822 49,84814,446 446,21001,14 822,50582,14 822,50583,49 22,762,22 5,538,22 5,537,5 113,84815,272 113,84816,5 8,2479,49 12,697,49 12,696,14 14,68564,5 822,59032,5 822,59033,22 14,7,49 117,17,14 14,946,117 49,947,117 49,948,14 5,8024,5 8,8188,5 8,8022,8 7,203,5 12,100,5 12,99,7 9,101,7 5,102,7 5,103,5 7,274,14 5,534,14 5,272,33 272,59,5 5,60,5"
"./data/tempData/45473.c 22,5,5 97,5,5 7,5,5 9,5,5 16,5,5 15,5,5 5,7,9 97,17,5 10,8,11 10,9,5 11,10,5 11,11,9 5,94,97 9,14,97 9,13,5 5,7,15 5,291,12 15,292,12 10,8,27 10,40,5 27,41,5 27,42,15 7,17,5 7,16,20 5,15,20 7,17,5 9,17,5 7,95,9 5,96,9 5,97,5 7,17,5 15,17,5 7,17,5 15,22,7 5,25,7 5,20,5 10,8,27 10,55,15 27,42,15 27,41,5 5,105,7 20,99,7 20,100,5 9,101,7 5,102,7 5,103,5 7,53,10 5,52,10 5,104,27 5,7,7 5,15,12 7,16,12 5,7,7 9,17,5 5,96,9 7,95,9 7,151,5 5,7,7 5,7,22 7,17,5 7,115,20 5,116,20 5,305,7 22,304,7 22,824,5 5,7,22 9,17,5 5,96,9 22,95,9 22,151,5 5,7,22 5,7,15 5,7,7 5,20,5 15,21,5 15,22,7 5,7,15 5,7,22 5,20,5 15,21,5 15,22,22 5,3011,5 7,2175,5 7,2174,15 5,7,97 5,38748,5 22,63684,5 22,38746,97 71,8,1115 71,10190,113 1115,10191,113 5,3130,71 97,3705,71 97,7228,1115 5,1035,5 20,835,5 20,834,22 9,152,5 5,103,5 5,102,22 5,63709,5 22,63708,5 22,63730,15 5,7,15 5,7,7 5,20,5 15,21,5 15,22,7 15,17,5 22,17,5 15,22,22 5,25,22 5,20,5 5,2173,15 7,2174,15 7,2175,5 97,17,5 22,38746,97 5,38747,97 5,38748,5 97,6366,113 5,7746,113 1115,63806,5 113,63712,5 113,63713,15 7,203,5 12,100,5 12,99,7 9,152,5 5,103,5 5,102,7 5,150,5 7,424,5 7,148,22 5,7,15 7,17,5 5,25,7 15,22,7 15,21,5 5,7,15 22,17,5 5,25,22 15,22,22 15,21,5 7,2175,5 5,3011,5 5,2173,15 97,17,5 22,63807,97 5,63808,97 5,63809,5 71,8,588 97,12497,71 5,23683,71 5,37933,588 22,62,97 5,61,97 5,60,5 97,62,7 5,61,7 5,60,5 7,62,9 5,61,9 5,60,5 9,62,16 5,61,16 5,60,5 16,62,15 5,61,15 5,60,5 15,63,10 5,64,10 5,65,11 97,661,10 5,660,10 5,1383,27 15,1242,7 12,2319,7 12,2318,5 7,1375,5 5,1374,5 5,1384,7 5,63810,5 113,63811,5 113,63812,15 71,23568,12 588,23569,12 5,2,6 5,78,22 6,79,22 6,80,5"
"./data/tempData/3254.c 789,5,3264 97,5,5 9,5,5 5,6,7 31,5,5 5,6,8 31,17,5 10,8,27 10,93,31 27,11,31 27,10,5 7,17,5 7,16,12 5,15,12 7,17,5 31,17,5 7,95,31 5,96,31 5,97,5 5,7,7 5,7,8 5,7,9 10,8,11 10,9,5 11,10,5 11,11,8 5,12,5 8,13,5 8,14,9 5,7,97 8,17,5 9,17,5 789,161,8 789,162,5 8,166,9 5,165,9 5,164,5 5,460,789 97,459,789 97,3623,8 5,7,97 71,8,27 71,162,5 27,564,5 27,565,97 5,654,5 9,653,5 9,663,97 9,4329,71 5,4328,71 5,25702,27 5,105,7 12,99,7 12,100,5 31,152,5 5,103,5 5,102,7 5,52,10 7,53,10 7,54,11 789,62,97 3264,61,97 3264,60,5 97,62,9 5,61,9 5,60,5 9,59,5 5,60,5 5,61,7 5,61,31 7,62,31 7,59,5 31,59,5 5,60,5 5,61,8 5,64,10 8,63,10 8,659,27 31,68,7 5,157,7 5,66,5 5,6089,12 97,6088,12 5,2,6 5,78,789 6,79,789 6,80,3264 5,171,8 5,171,9 5,6,23 5,7,23 5,15,12 23,16,12 8,17,5 8,691,20 5,692,20 9,17,5 9,691,20 5,692,20 5,8783,9 20,7739,9 20,7738,5 5,7,23 5,7,23 5,116,20 23,115,20 5,306,5 23,824,5 23,304,23 8,17,5 9,17,5 8,1016,9 5,1002,9 5,1001,5 23,17,5 5,7,23 5,7,8 5,7,9 5,251,5 8,250,5 8,578,9 5,7,9 789,8527,5 789,8528,8 5,8893,5 9,9552,5 9,10923,9 8,17,5 5,7,9 5,107,20 9,106,20 789,161,8 789,162,5 8,910,5 5,909,5 5,2294,9 5,46942,789 9,46943,789 9,67043,8 5,67452,789 23,67510,789 23,113140,5 23,824,5 5,306,5 5,305,23 8,17,5 5,7,9 8,872,5 5,873,5 5,874,9 23,17,5 23,17,5 8,17,5 5,7,9 5,107,20 9,106,20 789,161,8 789,162,5 8,910,5 5,909,5 5,2294,9 20,48800,789 20,66593,8 23,9809,20 5,9808,20 5,67452,789 23,304,23 5,305,23 5,306,5 5,7,23 5,7,23 8,17,5 8,17,5 789,161,8 789,162,5 8,166,8 5,165,8 5,164,5 5,8896,789 23,8897,789 23,16380,8 5,306,5 23,824,5 23,304,23 5,1313,23 9,7588,23 9,4682,5 9,113141,5 20,113142,5 20,113143,23 9,4138,23 5,4139,23 5,4140,5 9,113144,8 20,113145,8 20,113146,5 5,27744,5 20,27743,5 20,27742,23 23,103853,8"
"./data/tempData/25386.c 221,172,5 222,172,143 5,6,8 5,6,22 5,6,16 5,6,7 1222,5,5 8,17,5 10,8,27 10,93,8 27,11,8 27,10,5 5,7,7 5,15,446 7,16,446 7,17,5 8,17,5 8,1657,68 5,1656,68 7,35694,8 5,36652,8 5,35692,5 5,7,7 5,4340,68 7,4339,68 5,7,1222 5,15,20 1222,16,20 22,17,5 22,16,68 5,15,68 5,7,22 7,17,5 5,96,7 22,95,7 22,151,5 22,17,5 7,17,5 5,7,22 7,8252,5 5,8253,5 5,8254,22 5,9013,12 22,14575,12 1222,17,5 1222,16,12 5,15,12 22,97794,1222 12,4150,1222 12,4149,5 5,138,5 68,100,5 68,99,22 7,101,22 5,102,22 5,103,5 22,24553,7 5,53227,7 5,24551,5 5,7,1222 5,692,20 1222,691,20 5,7,16 8,17,5 7,17,5 8,578,7 5,252,7 5,251,5 5,999,8 16,584,8 16,583,5 5,7,22 5,15,68 22,16,68 5,7,22 5,7,16 5,97,5 22,151,5 22,95,16 5,7,22 16,17,5 5,7,22 16,8252,5 5,8253,5 5,8254,22 5,9013,12 22,14575,12 1222,17,5 1222,16,12 5,15,12 22,97794,1222 12,4150,1222 12,4149,5 22,203,5 68,100,5 68,99,22 5,103,5 16,152,5 16,101,22 5,53227,16 22,24553,16 22,24552,5 1222,17,5 1222,691,20 5,692,20 5,7,7 16,17,5 71,8,11 71,162,5 11,564,5 11,565,7 5,165,16 7,166,16 7,163,5 5,1373,71 20,1257,71 20,1258,11 7,17757,5 5,12479,5 5,1137,22 5,39443,1222 12,24870,1222 12,24871,5 1222,4682,5 20,1315,5 20,1314,16 1222,218,22 20,76,22 20,77,5 5,41211,5 12,24871,5 12,24870,1222 7,29,7 446,30,7 446,31,5 5,133922,5 68,133880,5 68,133879,7 7,100372,5 68,21366,5 68,21367,1222 5,60,5 8,59,5 8,62,22 5,60,5 22,59,5 22,62,16 5,60,5 16,59,5 16,62,7 5,61,1222 7,62,1222 7,59,5 1222,63,10 5,64,10 5,65,27 8,67,5 5,66,5 5,157,7 16,133945,12 5,133946,12 5,2,6 5,219,221 6,220,221 6,221,5 221,222,222 5,223,222 5,224,143 222,225,5 143,226,5 143,227,8"
"./data/tempData/12895.c 9,5,5 5,6,16 5,6,7 15,5,5 5,6,27 5,6,25 9,17,5 10,8,27 10,93,9 27,11,9 27,10,5 7,17,5 7,16,12 5,15,12 7,17,5 5,7,9 7,151,5 5,97,5 5,96,9 5,7,7 15,17,5 5,7,7 15,21,5 5,20,5 5,25,7 5,7,16 7,17,5 5,25,7 16,22,7 16,21,5 5,7,25 7,17,5 5,25,7 25,22,7 25,21,5 10,8,141 10,55,15 141,42,15 141,41,5 5,1071,5 7,1070,5 7,1208,16 7,1070,5 5,1071,5 5,1072,25 5,105,7 12,99,7 12,100,5 5,103,5 9,152,5 9,101,7 5,153,10 7,154,10 7,155,141 9,17,5 9,691,199 5,692,199 71,8,9521 71,8,9522 71,8,9523 71,1,71 9521,679,71 9521,3792,9522 71,1,71 9522,679,71 9522,3792,9523 71,8,9524 71,8,9525 71,8,9526 71,1,71 9524,679,71 9524,3792,9525 71,1,71 9525,679,71 9525,3792,9526 5,3130,71 199,3131,71 199,3132,9521 71,848,71 9523,849,71 9523,850,9524 9,59,5 5,60,5 5,61,16 5,60,5 16,59,5 16,62,7 5,61,15 7,62,15 7,59,5 15,59,5 5,60,5 5,61,27 5,60,5 27,59,5 27,62,25 5,64,10 25,63,10 25,659,27 9,68,7 5,157,7 5,66,5 7,80619,9 5,80620,9 5,80621,5 5,2,6 5,78,9 6,79,9 6,80,5"
"./data/tempData/5067.c 5,6,610 5,6,22 399,5,5 8,5,5 5,6,9 5,6,31 7,5,5 478,5,5 97,5,5 5,7,610 5,15,12 610,16,12 5,7,7 5,15,12 7,16,12 7,17,5 7,401,70 5,400,70 5,7,7 478,17,5 7,17,5 478,22,7 5,25,7 5,20,5 7,24,20 5,23,20 5,7,399 5,7,7 5,20,5 399,21,5 399,22,7 5,23,20 7,24,20 5,7,22 5,15,12 22,16,12 5,7,22 5,400,70 22,401,70 22,17,5 5,7,22 5,7,7 5,873,5 22,872,5 22,886,7 5,16115,647 7,16449,647 478,17,5 22,17,5 478,22,22 5,25,22 5,20,5 22,24,68 5,23,68 399,17,5 5,7,22 399,21,5 5,20,5 5,25,22 5,23,20 22,24,20 5,7,97 5,15,12 97,16,12 5,7,97 5,400,70 97,401,70 97,17,5 5,7,97 5,7,7 5,873,5 97,872,5 97,886,7 5,7,97 22,17,5 5,874,22 97,886,22 97,872,5 5,10365,5 7,7737,5 7,10880,97 22,21322,647 5,21321,647 5,7,478 97,17,5 5,25,97 478,22,97 478,21,5 97,24,446 5,23,446 399,17,5 5,7,97 399,21,5 5,20,5 5,25,97 5,23,12 97,24,12 5,7,8 5,15,12 8,16,12 5,7,8 5,400,70 8,401,70 5,7,8 8,17,5 5,7,7 8,872,5 5,873,5 5,874,7 8,17,5 22,17,5 8,886,22 5,874,22 5,873,5 5,7,8 5,7,97 5,873,5 8,872,5 8,886,97 22,7737,5 5,10365,5 5,8783,8 5,8787,8 7,8604,8 7,9927,5 5,21316,647 97,21317,647 478,17,5 8,17,5 478,22,8 5,25,8 5,20,5 8,24,173 5,23,173 399,17,5 8,17,5 399,22,8 5,25,8 5,20,5 8,24,12 5,23,12 5,7,9 5,15,12 9,16,12 5,7,9 5,400,70 9,401,70 5,7,9 9,17,5 7,17,5 9,886,7 5,874,7 5,873,5 5,7,9 5,7,22 5,873,5 9,872,5 9,886,22 5,7,9 5,7,97 5,873,5 9,872,5 9,886,97 5,7,9 5,7,8 5,873,5 9,872,5 9,886,8 5,10365,5 97,7737,5 97,10880,9 5,8607,5 22,9927,5 22,8604,9 7,9927,5 5,8607,5 5,8787,9 5,27388,647 8,27389,647 478,17,5 9,17,5 478,22,9 5,25,9 5,20,5 9,24,70 5,23,70 399,17,5 9,17,5 399,22,9 5,25,9 5,20,5 9,24,12 5,23,12 31,17,5 31,16,12 5,15,12 5,7,478 5,291,173 478,292,173 478,85,68"
"./data/tempData/25147.c 16,5,5 5,6,15 9,5,5 27,5,5 5,6,25 33,17,14 5,7,9 33,193,5 14,526,5 14,191,9 5,7,15 5,15,446 15,16,446 15,17,5 9,17,5 9,1657,68 5,1656,68 15,35694,9 5,36652,9 5,35692,5 5,7,15 5,7,15 5,116,68 15,115,68 5,306,5 15,824,5 15,304,15 5,7,25 5,15,68 25,16,68 25,17,5 15,17,5 65,635,15 65,636,5 2677,6395,65 2677,51239,15 25,4957,2677 5,4958,2677 5,122549,65 25,17,5 5,7,15 5,7,25 5,8253,5 15,8252,5 15,11612,25 5,9013,12 25,14575,12 25,97383,113 12,3063,113 25,29,25 68,30,25 68,31,5 15,122542,25 5,123079,25 5,122540,5 25,58169,5 5,59384,5 5,58167,15 27,17,5 27,16,68 5,15,68 27,17,5 5,7,9 65,636,5 65,635,9 5,7,15 5,53240,5 9,52992,5 9,52991,15 2677,53199,65 2677,135209,5 27,4957,2677 5,4958,2677 5,135210,65 5,7,27 5,7,9 15,17,5 5,252,15 9,578,15 9,250,5 5,7,27 15,111519,5 5,111520,5 5,111521,27 5,9013,12 27,14575,12 27,97383,113 12,3063,113 5,519,27 68,30,27 68,31,5 5,12855,5 15,11069,5 15,13932,27 5,134539,5 27,134538,5 27,134821,9 5,7,25 15,17,5 65,635,15 65,636,5 2677,6395,65 2677,51239,15 5,49533,2677 25,49532,2677 25,135211,65 27,17,5 9,17,5 65,635,9 65,636,5 5,7,15 9,52992,5 5,53240,5 5,52990,15 2677,53199,65 2677,135212,9 27,49532,2677 5,49533,2677 5,135213,65 15,135214,27 5,135215,27 5,135216,5 49,17,14 15,17,5 5,7,9 5,7,15 5,251,5 9,250,5 9,578,15 117,17,14 5,29483,117 15,29698,117 15,29228,14 50,29231,5 50,29232,9 15,299,50 5,298,50 5,37126,5 49,1324,15 14,2007,15 14,1323,5 5,135217,49 15,135218,49 15,135219,14 12,134797,27 113,16069,27 113,16070,5 12,135220,5 113,97429,5 113,97428,25 15,29,15 446,30,15 446,31,5 5,134192,5 68,99244,5 68,99245,15 15,22085,5 68,8830,5 68,8829,25 16,59,5 5,60,5 5,61,15 5,61,9 15,62,9 15,59,5 9,62,27 5,61,27 5,60,5 27,59,5 5,60,5 5,61,25 5,205,33 25,204,33 25,535,14 5,1544,5 9,1545,5 9,1546,15 5,2,6 5,78,16 6,79,16 6,80,5"
"./data/tempData/40033.c 52,369,59 52,369,17 59,369,17 59,370,27 17,370,27"
"./data/tempData/5515.c 8,5,65 9,5,5 5,6,15 5,6,16 7,5,5 25,5,65 54,5,65 5,6,55 55,17,5 55,16,12 5,15,12 8,17,65 8,16,12 65,15,12 9,17,5 10,8,27 10,93,9 27,11,9 27,10,5 5,7,7 5,15,12 7,16,12 7,17,5 9,17,5 7,95,9 5,96,9 5,97,5 5,7,7 5,7,15 5,7,7 5,20,5 15,21,5 15,22,7 10,8,27 10,40,5 27,41,5 27,42,15 5,7,55 5,7,55 15,17,5 5,7,7 15,21,5 5,20,5 5,25,7 5,7381,15 55,7382,15 55,7383,5 5,306,5 55,824,5 55,304,55 5,1461,5 7,1462,5 7,1463,55 7,98,7 12,99,7 12,100,5 9,152,5 5,103,5 5,102,7 5,52,10 7,53,10 7,54,27 7,17,5 7,16,12 5,15,12 7,17,5 5,7,9 7,151,5 5,97,5 5,96,9 5,7,7 16,17,5 5,7,7 16,21,5 5,20,5 5,25,7 10,8,27 10,55,16 27,42,16 27,41,5 5,7,16 5,7,7 5,20,5 16,21,5 16,22,7 5,2558,669 7,2559,669 16,17,5 5,7,7 16,21,5 5,20,5 5,25,7 5,4602,67 7,4603,67 7,23450,16 669,4605,16 669,4606,5 25,17,65 7,17,5 25,22,7 65,25,7 65,20,5 7,24,1889 5,23,1889 16,17,5 7,17,5 16,22,7 5,25,7 5,20,5 7,2559,1877 5,2558,1877 16,17,5 5,7,7 16,21,5 5,20,5 5,25,7 5,4602,1880 7,4603,1880 5,4604,16 1877,4605,16 1877,4606,5 65,7,25 7,17,5 65,25,7 25,22,7 25,21,5 7,24,1890 5,23,1890 5,7,16 7,17,5 5,25,7 16,22,7 16,21,5 7,2559,1875 5,2558,1875 5,7,16 5,7,7 5,20,5 16,21,5 16,22,7 5,4602,1876 7,4603,1876 5,15383,5 1875,4606,5 1875,4605,16 65,7,25 5,7,7 65,20,5 25,21,5 25,22,7 5,23,1891 7,24,1891 16,17,5 5,7,7 16,21,5 5,20,5 5,25,7 5,2558,1872 7,2559,1872 5,7,16 7,17,5 5,25,7 16,22,7 16,21,5 7,4603,1874 5,4602,1874 7,5330,5 1872,4606,5 1872,4605,16 25,17,65 5,7,7 25,21,5 65,20,5 65,25,7 5,23,1892 7,24,1892 16,17,5 5,7,7 16,21,5 5,20,5 5,25,7 5,2558,1846 7,2559,1846 5,7,16 7,17,5 5,25,7 16,22,7 16,21,5 7,4603,1871 5,4602,1871 7,5330,5 1846,4606,5 1846,4605,16 25,17,65 7,17,5 25,22,7 65,25,7 65,20,5 7,24,1893 5,23,1893"
"./data/tempData/6739.c 143,6,59 5,6,54 1563,5,5 22,5,5 143,6,329 5,6,7 143,7,59 1563,17,5 1563,292,12 5,291,12 5,23,20 12,1789,20 1563,17,5 1563,292,12 5,291,12 5,4602,70 12,21419,70 1563,17,5 1563,292,12 5,291,12 1563,17,5 1563,292,20 5,291,20 5,23,20 20,1789,20 5,7,1563 5,291,20 1563,292,20 1563,4603,70 20,21419,70 1563,17,5 1563,292,20 5,291,20 1563,17,5 1563,292,20 5,291,20 1563,17,5 1563,292,12 5,291,12 5,2325,1563 20,21772,1563 20,21771,5 5,7,1563 5,291,68 1563,292,68 1563,24,20 68,1789,20 1563,17,5 1563,292,68 5,291,68 5,4602,70 68,21419,70 1563,17,5 1563,292,68 5,291,68 1563,17,5 1563,292,68 5,291,68 1563,17,5 1563,292,12 5,291,12 5,2325,1563 68,21772,1563 68,21771,5 5,7,1563 5,291,68 1563,292,68 5,7,1563 5,291,20 1563,292,20 1563,2323,5 68,21771,5 68,21772,1563 5,21778,5 12,21775,5 12,21776,1563 5,7,1563 5,291,446 1563,292,446 1563,17,5 1563,292,20 5,291,20 1563,17,5 1563,292,12 5,291,12 1563,17,5 1563,292,68 5,291,68 5,445,1563 12,446,1563 12,447,5 5,21960,1563 20,3441,1563 20,3440,5 1563,3012,1563 446,3635,1563 446,3634,5 5,7,1563 5,291,12 1563,292,12 5,7,1563 5,291,446 1563,292,446 1563,2175,5 12,3435,5 12,3434,1563 5,7,1563 5,291,20 1563,292,20 5,7,1563 5,291,68 1563,292,68 1563,2175,5 20,3435,5 20,3434,1563 1563,21616,5 446,21427,5 446,21426,1563 1563,17,5 1563,292,12 5,291,12 1563,17,5 1563,292,68 5,291,68 5,2173,1563 12,3434,1563 12,3435,5 5,7,1563 5,291,20 1563,292,20 5,21428,5 68,15491,5 68,21429,1563 1563,21764,1563 68,21432,1563 68,21431,5 7,17,5 7,16,12 5,15,12 7,17,5 7,401,446 5,400,446 7,17,5 5,7,22 5,15,12 22,16,12 5,7,22 5,7,7 446,275,5 446,276,7 5,6925,446 22,6926,446 22,114,5 22,17,5 1563,17,5 22,17,5 1563,22,22 5,25,22 5,20,5 1563,17,5 5,7,22 5,116,20 22,115,20 1563,126,5 5,119,5 5,118,22 22,442,1563 5,443,1563 5,444,5 54,17,5 1563,17,5 22,17,5 1563,22,22 5,25,22 5,20,5 54,124,1563 5,123,1563 5,174,5 1563,17,5 5,7,22 1563,21,5 5,20,5 5,25,22 5,7,1563 22,17,5 22,115,20 5,116,20 5,118,22 1563,117,22 1563,126,5 5,87,5 22,86,5 22,175,1563 5,7,1563 22,17,5 22,115,20 5,116,20 5,118,22 1563,117,22 1563,126,5"
